,tweet_id,president,stance,naming_form
404,894646350155063296,Joko Widodo,-1,LN
405,898772082393096192,Joko Widodo,1,FNLN
406,888949392316616704,Joko Widodo,-1,LN
407,890158890351906817,Joko Widodo,1,FNLN
408,907009642013671424,Joko Widodo,0,FNLN
409,902038044496289792,Joko Widodo,1,TFNLN
410,885200839664517120,Joko Widodo,1,TFNLN
411,883842492575215616,Joko Widodo,1,TFNLN
412,891597334882131969,Joko Widodo,-1,TFNLN
413,883712998291800064,Joko Widodo,1,TFNLN
414,877988971342647296,Joko Widodo,0,LN
415,884092841911214080,Joko Widodo,1,LN
416,878897296531832832,Joko Widodo,0,TFNLN
417,889467649629065216,Joko Widodo,-1,LN
418,891569086336909312,Joko Widodo,0,TLN
419,889743381399834624,Joko Widodo,1,TFNLN
420,895629617947529216,Joko Widodo,-1,LN
421,888745936125444096,Joko Widodo,-1,LN
422,894406127349252096,Joko Widodo,1,TFNLN
423,883661898498977792,Joko Widodo,1,TFNLN
424,884385729597456384,Joko Widodo,1,FNLN
425,885739691089068032,Joko Widodo,-1,FNLN
426,898564532812922882,Joko Widodo,1,LN
427,877561522783956992,Joko Widodo,1,FNLN
428,899196254575403009,Joko Widodo,0,FNLN
429,897481353632993286,Joko Widodo,-1,FNLN
430,888935991351721984,Joko Widodo,-1,LN
431,901438556924657664,Joko Widodo,0,TFNLN
432,882106097623941120,Joko Widodo,0,TFNLN
433,892134358412181504,Joko Widodo,0,TFNLN
434,877671238277189632,Joko Widodo,0,TFNLN
435,889343854972878848,Joko Widodo,0,FNLN
436,876692333525389314,Joko Widodo,0,TLN
437,888693575407554561,Joko Widodo,0,FNLN
438,889001947059044352,Joko Widodo,1,TFNLN
439,890902714904756224,Joko Widodo,-1,LN
440,896081198908186625,Joko Widodo,1,TFNLN
441,903543868016250884,Joko Widodo,-1,FNLN
442,902882201913655296,Joko Widodo,0,LN
443,879496092651581445,Joko Widodo,0,TLN
444,897680135914172416,Joko Widodo,1,TFNLN
445,908597314301788160,Joko Widodo,0,LN
446,884013144330215424,Joko Widodo,-1,TFNLN
447,902996029209006081,Joko Widodo,0,FNLN
448,898017708679118848,Joko Widodo,1,TFNLN
449,877394480915197952,Joko Widodo,1,TFNLN
450,890181554391175168,Joko Widodo,0,TLN
451,896090060570767360,Joko Widodo,-1,LN
452,884322032548102144,Joko Widodo,1,LN
453,898187982024331269,Joko Widodo,1,FNLN
454,879550734014066688,Joko Widodo,0,FN
455,879612308560920576,Joko Widodo,0,TLN
456,877466720751013888,Joko Widodo,0,TFNLN
457,883650039595380738,Joko Widodo,0,FNLN
458,877904846820487168,Joko Widodo,1,FNLN
459,898122672994910208,Joko Widodo,0,FNLN
460,883342425770442752,Joko Widodo,1,TLN
461,891241511169347584,Joko Widodo,1,FNLN
462,883377722830995456,Joko Widodo,0,TFNLN
463,877734509361283073,Joko Widodo,1,LN
464,885073812991225856,Joko Widodo,0,TFNLN
465,884249568908460032,Joko Widodo,0,FNLN
466,878071747337048065,Joko Widodo,0,TLN
467,885654821193236480,Joko Widodo,0,TLN
468,877642807476862976,Joko Widodo,0,LN
469,883355052366114816,Joko Widodo,1,FNLN
470,877733748334186496,Joko Widodo,0,FNLN
471,889554122906583044,Joko Widodo,0,FNLN
472,881983428475990016,Joko Widodo,1,TFNLN
473,889256228744032256,Joko Widodo,0,LN
474,883143872515330052,Joko Widodo,-1,LN
475,881739845273493504,Joko Widodo,1,FNLN
476,877389845588451328,Joko Widodo,0,TFNLN
0,892873879764512768,Emmanuel Macron,-1,LN
1,876907307484848129,Emmanuel Macron,0,FNLN
2,888666523103055873,Emmanuel Macron,-1,LN
3,897302046424141824,Emmanuel Macron,0,LN
4,885617437881839616,Emmanuel Macron,-1,FNLN
5,879357334623064066,Emmanuel Macron,0,LN
6,893193332591132679,Emmanuel Macron,-1,TLN
7,879435286660382722,Emmanuel Macron,-1,LN
8,898788707360280577,Emmanuel Macron,0,LN
9,881730801716604928,Emmanuel Macron,0,FNLN
10,885889393982144514,Emmanuel Macron,0,TFNLN
11,889072415971717120,Emmanuel Macron,-1,LN
12,888381949521408005,Emmanuel Macron,-1,LN
13,881855777790717952,Emmanuel Macron,1,TLN
14,893926366348967936,Emmanuel Macron,-1,LN
15,886670425450840067,Emmanuel Macron,-1,FNLN
16,892655325676920832,Emmanuel Macron,-1,LN
17,895040709673324544,Emmanuel Macron,-1,LN
18,879030168156876805,Emmanuel Macron,1,LN
19,890298601838178304,Emmanuel Macron,-1,LN
20,886465695319433216,Emmanuel Macron,0,FNLN
21,886824194587201536,Emmanuel Macron,0,FNLN
22,882000491688804352,Emmanuel Macron,0,FNLN
23,887109716366819328,Emmanuel Macron,1,LN
24,880254841959972864,Emmanuel Macron,-1,LN
25,897454211687788545,Emmanuel Macron,0,LN
26,897506799879950336,Emmanuel Macron,-1,FNLN
27,877899212570189825,Emmanuel Macron,0,FNLN
28,894623765937762304,Emmanuel Macron,-1,LN
29,896162380840923136,Emmanuel Macron,-1,LN
30,881584606356615168,Emmanuel Macron,1,FNLN
31,887062676182102022,Emmanuel Macron,0,LN
32,885917642791374848,Emmanuel Macron,1,TLN
33,881909527703990272,Emmanuel Macron,0,FNLN
34,881569446900506624,Emmanuel Macron,-1,LN
35,881882598930305024,Emmanuel Macron,0,LN
36,887598083697258497,Emmanuel Macron,0,TLN
37,887241458624888833,Emmanuel Macron,-1,LN
38,886689481155280897,Emmanuel Macron,1,LN
39,881450919493238784,Emmanuel Macron,0,TFNLN
40,897491274596442112,Emmanuel Macron,-1,LN
41,892721686050635776,Emmanuel Macron,-1,LN
42,888916355206049792,Emmanuel Macron,0,FN
43,895565198655987712,Emmanuel Macron,-1,LN
44,894984919461412864,Emmanuel Macron,1,LN
45,881896630672338944,Emmanuel Macron,0,LN
46,886043485643603970,Emmanuel Macron,-1,FNLN
47,887896372308987904,Emmanuel Macron,1,LN
48,881458767338115072,Emmanuel Macron,0,LN
49,876509279490105344,Emmanuel Macron,1,TFNLN
50,886286115824709632,Emmanuel Macron,0,FNLN
51,876848532061159424,Emmanuel Macron,0,FNLN
52,879923530455932928,Emmanuel Macron,1,LN
53,886334905428328448,Emmanuel Macron,-1,LN
54,885917463858171905,Emmanuel Macron,-1,TLN
55,886943416285888512,Emmanuel Macron,0,LN
56,887977459823628288,Emmanuel Macron,-1,LN
57,879015625175191552,Emmanuel Macron,0,LN
58,885898734202232833,Emmanuel Macron,0,FNLN
59,881940303980228609,Emmanuel Macron,1,LN
60,878379666364547072,Emmanuel Macron,1,TFNLN
61,876749409605885952,Emmanuel Macron,1,FNLN
62,889214144037126148,Emmanuel Macron,0,LN
63,878840381785481216,Emmanuel Macron,1,FNLN
64,880088049488506881,Emmanuel Macron,1,TLN
65,897300601654042624,Emmanuel Macron,-1,LN
66,881957609955364865,Emmanuel Macron,-1,LN
67,885915477192695810,Emmanuel Macron,0,LN
68,887664723621289984,Emmanuel Macron,-1,LN
69,886348456771678208,Emmanuel Macron,0,LN
70,881925882499268609,Emmanuel Macron,-1,LN
71,887805037472362501,Emmanuel Macron,-1,LN
72,887889199793418240,Emmanuel Macron,0,LN
73,881289890058706945,Emmanuel Macron,1,TLN
74,888005560741883904,Emmanuel Macron,-1,FNLN
75,887908184165412865,Emmanuel Macron,-1,LN
76,881423698846023680,Emmanuel Macron,-1,LN
77,893140918080946176,Emmanuel Macron,-1,FNLN
78,887776724196491264,Emmanuel Macron,0,LN
79,897009704815165444,Emmanuel Macron,0,LN
80,896431018562945024,Emmanuel Macron,0,TFNLN
81,890642005684088832,Emmanuel Macron,0,TLN
82,882156595765030912,Emmanuel Macron,-1,LN
83,887754582549446657,Emmanuel Macron,-1,LN
84,885964188572680192,Emmanuel Macron,0,LN
85,888159429832712194,Emmanuel Macron,1,TLN
86,895615572897148928,Emmanuel Macron,-1,LN
87,885766723382554625,Emmanuel Macron,0,FNLN
88,879023997802950656,Emmanuel Macron,0,FNLN
89,897517425029263362,Emmanuel Macron,0,LN
90,893069677525598208,Emmanuel Macron,-1,LN
91,880146113264857088,Emmanuel Macron,1,LN
92,888216220482191361,Emmanuel Macron,0,LN
93,886930743720632320,Emmanuel Macron,0,LN
94,885907079730532352,Emmanuel Macron,1,LN
95,887623100304699392,Emmanuel Macron,-1,TLN
96,891540778278936577,Emmanuel Macron,-1,FNLN
97,886304518958272512,Emmanuel Macron,0,TFNLN
98,881618151225647104,Emmanuel Macron,0,LN
99,890631275257581568,Emmanuel Macron,-1,LN
100,881549473100464128,Emmanuel Macron,0,LN
101,881482766730362880,Emmanuel Macron,-1,TLN
102,898647501296685056,Emmanuel Macron,-1,LN
103,893507072624644097,Emmanuel Macron,-1,LN
104,881239291665334273,Emmanuel Macron,-1,LN
105,886729749061619712,Emmanuel Macron,1,TLN
106,878892190780534785,Emmanuel Macron,-1,LN
107,887102933602631680,Emmanuel Macron,-1,LN
108,885927218513403905,Emmanuel Macron,0,TLN
109,894048252814909441,Emmanuel Macron,1,TLN
110,889480056564846592,Emmanuel Macron,-1,FNLN
111,887057240544481280,Emmanuel Macron,-1,LN
112,889404083576197120,Emmanuel Macron,-1,LN
113,881734187480367104,Emmanuel Macron,1,FN
114,880236537664999427,Emmanuel Macron,1,LN
115,888419332765732865,Emmanuel Macron,-1,LN
116,888001934354993152,Emmanuel Macron,0,FNLN
117,886004844334641154,Emmanuel Macron,1,FNLN
118,896127392757858304,Emmanuel Macron,-1,LN
119,880142644332052480,Emmanuel Macron,-1,LN
120,880142642612510720,Emmanuel Macron,-1,LN
121,896408921920995329,Emmanuel Macron,-1,LN
122,893513063302930432,Emmanuel Macron,0,LN
123,881901505682579456,Emmanuel Macron,1,TFNLN
124,880016336176283648,Emmanuel Macron,1,LN
125,886294307094888448,Emmanuel Macron,0,LN
126,879749212514250752,Emmanuel Macron,0,LN
127,882092259910352896,Emmanuel Macron,-1,LN
128,887063121361285120,Emmanuel Macron,1,LN
129,879166564599287808,Emmanuel Macron,-1,TLN
130,893456343985795072,Emmanuel Macron,-1,LN
131,889823774039736320,Emmanuel Macron,1,FNLN
132,893592379004989440,Emmanuel Macron,0,FNLN
133,881548428110516224,Emmanuel Macron,-1,LN
134,881801737019039744,Emmanuel Macron,0,LN
135,887687769614581760,Emmanuel Macron,-1,LN
136,896335037054038016,Emmanuel Macron,-1,LN
137,876533147369955329,Emmanuel Macron,1,LN
138,888451064676175873,Emmanuel Macron,0,FNLN
139,893099599770071040,Emmanuel Macron,1,LN
140,887010195490185216,Emmanuel Macron,-1,FNLN
141,893394590014873600,Emmanuel Macron,-1,LN
142,890383596388790274,Emmanuel Macron,-1,LN
143,894014733950398464,Emmanuel Macron,-1,FN
144,890938700892434432,Emmanuel Macron,0,TLN
145,890537172213915649,Emmanuel Macron,0,LN
146,880149488593231872,Emmanuel Macron,1,LN
147,897219830318804992,Emmanuel Macron,1,LN
148,889192348307140608,Emmanuel Macron,-1,LN
149,897429863245721601,Emmanuel Macron,-1,LN
150,894223247079866368,Emmanuel Macron,-1,LN
151,886957016643641344,Emmanuel Macron,-1,LN
152,880179130532118535,Emmanuel Macron,1,FNLN
153,888498386218786816,Emmanuel Macron,0,TFNLN
154,885583622048292864,Emmanuel Macron,-1,LN
155,897996830213984257,Emmanuel Macron,0,TFNLN
156,882169520642809856,Emmanuel Macron,-1,LN
157,894512718069288961,Emmanuel Macron,0,LN
158,886589884076576769,Emmanuel Macron,1,TFNLN
159,895273302360555521,Emmanuel Macron,-1,LN
160,885521723696828417,Emmanuel Macron,0,FNLN
161,895947168082800640,Emmanuel Macron,-1,FNLN
162,887723509828517888,Emmanuel Macron,-1,LN
163,881570885584408576,Emmanuel Macron,1,LN
164,885921083584634880,Emmanuel Macron,-1,LN
165,887950790500925440,Emmanuel Macron,1,LN
166,886371288645857282,Emmanuel Macron,-1,LN
167,879444865259626496,Emmanuel Macron,0,FNLN
168,886367641870401537,Emmanuel Macron,1,LN
169,885954423536713729,Emmanuel Macron,0,FNLN
170,886785478980194304,Emmanuel Macron,-1,FNLN
171,877252067814985728,Emmanuel Macron,1,FNLN
172,881869066511712256,Emmanuel Macron,1,TLN
173,889123362517262342,Emmanuel Macron,-1,LN
174,882078477876330496,Emmanuel Macron,-1,LN
175,889774231931760642,Emmanuel Macron,-1,TLN
176,889344498739720192,Emmanuel Macron,1,LN
177,880079439324893184,Emmanuel Macron,0,LN
178,881888977824907264,Emmanuel Macron,0,TFNLN
179,881837831622197249,Emmanuel Macron,0,TLN
180,888015209742217216,Emmanuel Macron,0,LN
181,890821896505221120,Emmanuel Macron,-1,LN
182,885915955997573121,Emmanuel Macron,0,TFNLN
183,886909863552471040,Emmanuel Macron,-1,LN
184,894584437769359364,Emmanuel Macron,1,LN
185,885842150231080965,Emmanuel Macron,1,FNLN
186,890512667928145920,Emmanuel Macron,-1,LN
187,887609976709160961,Emmanuel Macron,0,FN
188,879338153827602432,Emmanuel Macron,0,LN
189,887106638179692544,Emmanuel Macron,0,LN
190,887069116590379008,Emmanuel Macron,-1,LN
191,879370117997621249,Emmanuel Macron,-1,TLN
192,881600265958379520,Emmanuel Macron,0,LN
193,890541315762659328,Emmanuel Macron,0,LN
194,895389223565512704,Emmanuel Macron,0,TFNLN
195,889529479785328642,Emmanuel Macron,-1,LN
196,886866928492572672,Emmanuel Macron,1,LN
197,885924450432147456,Emmanuel Macron,0,LN
198,882239642501873664,Emmanuel Macron,1,FNLN
199,891053936010047488,Emmanuel Macron,0,FNLN
200,890427659234291714,Emmanuel Macron,0,TLN
201,879999458020388865,Emmanuel Macron,0,FNLN
202,885652170481311745,Emmanuel Macron,-1,LN
203,890069247023599617,Emmanuel Macron,0,LN
204,876506800056676354,Emmanuel Macron,1,LN
205,886521081452015616,Emmanuel Macron,0,FNLN
206,888884994999037953,Emmanuel Macron,1,LN
207,899185022393077776,Emmanuel Macron,-1,FNLN
208,886989518254915585,Emmanuel Macron,0,TLN
209,889403327708004354,Emmanuel Macron,-1,LN
210,897080094392557568,Emmanuel Macron,-1,LN
211,886124557601517568,Emmanuel Macron,-1,FNLN
212,879824094740590593,Emmanuel Macron,0,LN
213,881897047435116544,Emmanuel Macron,0,LN
214,887697762002849793,Emmanuel Macron,-1,LN
215,885599401099632640,Emmanuel Macron,1,FNLN
216,889904846039429120,Emmanuel Macron,-1,FNLN
217,886390424868458496,Emmanuel Macron,0,LN
218,885642439150776320,Emmanuel Macron,-1,FNLN
219,885838081416286208,Emmanuel Macron,0,FN
220,894264628733149185,Emmanuel Macron,1,LN
221,887768390928130048,Emmanuel Macron,-1,TLN
222,887675295121231872,Emmanuel Macron,-1,LN
223,887781522782158848,Emmanuel Macron,1,LN
224,880106085104967681,Emmanuel Macron,-1,LN
225,879080134090870784,Emmanuel Macron,0,LN
226,881918108922990592,Emmanuel Macron,-1,TLN
227,886323065302511619,Emmanuel Macron,1,LN
228,888817500821049344,Emmanuel Macron,0,LN
229,890477791355047936,Emmanuel Macron,-1,LN
230,881180271567097857,Emmanuel Macron,-1,LN
231,898576106785255424,Emmanuel Macron,1,LN
232,888288484963762176,Emmanuel Macron,-1,LN
233,894490230304190464,Emmanuel Macron,-1,LN
234,885636286991794176,Emmanuel Macron,0,LN
235,880254868052729856,Emmanuel Macron,-1,FNLN
236,879731067489574915,Emmanuel Macron,0,LN
237,880134281183580160,Emmanuel Macron,-1,LN
238,879775223318446080,Emmanuel Macron,1,LN
239,880084755416526848,Emmanuel Macron,1,LN
240,894573866646999048,Emmanuel Macron,-1,FNLN
241,892598877542658054,Emmanuel Macron,1,TLN
242,892642420025954304,Emmanuel Macron,-1,LN
243,885921278934343680,Emmanuel Macron,0,LN
244,889853662910140416,Emmanuel Macron,-1,LN
245,895678999279489025,Emmanuel Macron,0,LN
246,894838208256724992,Emmanuel Macron,-1,LN
247,879051294530560001,Emmanuel Macron,-1,LN
248,894739384670597120,Emmanuel Macron,-1,LN
249,887650409246072832,Emmanuel Macron,-1,LN
250,877932644918452224,Emmanuel Macron,1,TFNLN
251,889492983397175296,Emmanuel Macron,0,LN
252,885921730757369857,Emmanuel Macron,1,LN
253,892807052099235846,Emmanuel Macron,-1,LN
254,880006721565073410,Emmanuel Macron,1,LN
255,898637998442430464,Emmanuel Macron,1,LN
256,881891799811465216,Emmanuel Macron,1,LN
257,886146123441872896,Emmanuel Macron,1,TFNLN
258,877288158752276481,Emmanuel Macron,0,FNLN
259,895569585281404928,Emmanuel Macron,0,FNLN
260,882239864367976448,Emmanuel Macron,0,LN
261,878806108101636096,Emmanuel Macron,0,FNLN
262,881185901342339072,Emmanuel Macron,0,LN
263,881890153983246336,Emmanuel Macron,1,LN
264,887800893793611777,Emmanuel Macron,-1,LN
265,893176641698095104,Emmanuel Macron,1,LN
266,895428453775753217,Emmanuel Macron,-1,LN
267,881549854559928321,Emmanuel Macron,0,LN
268,886957804388573184,Emmanuel Macron,1,LN
269,881235944229261312,Emmanuel Macron,-1,LN
270,886684328008089600,Emmanuel Macron,0,TLN
271,886343154391289858,Emmanuel Macron,1,LN
272,889154135198752769,Emmanuel Macron,1,LN
273,890275752465313792,Emmanuel Macron,1,TFNLN
274,877630519453696000,Emmanuel Macron,0,FN
275,888012212698263552,Emmanuel Macron,-1,LN
276,885602186130051072,Emmanuel Macron,0,FNLN
277,887998867756654592,Emmanuel Macron,0,LN
278,886689991484690433,Emmanuel Macron,0,LN
279,881586986829717504,Emmanuel Macron,-1,LN
280,888794524532834306,Emmanuel Macron,1,LN
281,893773569448181760,Emmanuel Macron,-1,FNLN
282,880091976686723072,Emmanuel Macron,1,FNLN
283,893075157870182400,Emmanuel Macron,1,FNLN
284,890589909056077828,Emmanuel Macron,-1,LN
285,881088517442592768,Emmanuel Macron,0,FNLN
286,893553297398915072,Emmanuel Macron,-1,LN
287,882160977109688322,Emmanuel Macron,1,LN
288,897201695322771460,Emmanuel Macron,-1,TLN
289,897103097666863105,Emmanuel Macron,-1,LN
290,877504906374115328,Emmanuel Macron,0,FNLN
291,893090287232352256,Emmanuel Macron,-1,FNLN
292,890146310380294144,Emmanuel Macron,-1,LN
293,886363221220876288,Emmanuel Macron,-1,LN
294,887815146780995584,Emmanuel Macron,0,TLN
295,879748606978396161,Emmanuel Macron,-1,LN
296,886043919036948480,Emmanuel Macron,0,FNLN
297,888042876860583936,Emmanuel Macron,0,TFNLN
298,890436993791836160,Emmanuel Macron,1,TLN
299,897021252606586884,Emmanuel Macron,0,LN
300,887172683619868674,Emmanuel Macron,1,LN
301,882007010610470912,Emmanuel Macron,-1,FNLN
302,890447530458136578,Emmanuel Macron,-1,TFNLN
303,885659561167732737,Emmanuel Macron,-1,TFNLN
304,890584391428304900,Emmanuel Macron,-1,LN
305,892690892900970497,Emmanuel Macron,-1,LN
306,879355287609761792,Emmanuel Macron,0,LN
307,895313363802103808,Emmanuel Macron,-1,TLN
308,894231207243730944,Emmanuel Macron,-1,LN
309,881387577663778816,Emmanuel Macron,1,LN
310,887616309168455680,Emmanuel Macron,-1,LN
311,890311569095000064,Emmanuel Macron,0,TLN
312,892152442371977216,Emmanuel Macron,-1,TFNLN
313,876541133337366528,Emmanuel Macron,1,FNLN
314,880608170204434432,Emmanuel Macron,0,FNLN
315,881866810257231872,Emmanuel Macron,1,FNLN
316,877541635281764352,Emmanuel Macron,1,TLN
317,886763081413480448,Emmanuel Macron,0,FNLN
318,882110196998430720,Emmanuel Macron,-1,LN
319,889378128874917888,Emmanuel Macron,0,LN
320,886297971268235264,Emmanuel Macron,1,LN
321,886683633137971200,Emmanuel Macron,1,LN
322,893811324534304768,Emmanuel Macron,0,FNLN
323,879462779454980097,Emmanuel Macron,-1,LN
324,889023953586593792,Emmanuel Macron,0,FNLN
325,896779342457556992,Emmanuel Macron,-1,LN
326,881618309447393281,Emmanuel Macron,1,LN
327,887372054827220992,Emmanuel Macron,-1,TFNLN
328,886334572732059648,Emmanuel Macron,-1,LN
329,886538564313526272,Emmanuel Macron,-1,LN
330,885953262993715200,Emmanuel Macron,0,TFNLN
331,889527412299575297,Emmanuel Macron,0,TLN
332,890505920182202368,Emmanuel Macron,-1,LN
333,881153460598587392,Emmanuel Macron,-1,LN
334,881227108139380737,Emmanuel Macron,-1,LN
335,887612453676212226,Emmanuel Macron,-1,TFNLN
336,893428325103927296,Emmanuel Macron,1,LN
337,881843439427620865,Emmanuel Macron,-1,LN
338,896075112516009988,Emmanuel Macron,-1,TFNLN
339,898949859989798913,Emmanuel Macron,-1,LN
340,891726867367170048,Emmanuel Macron,0,TFNLN
341,888917188005863426,Emmanuel Macron,0,FNLN
342,887565834813669377,Emmanuel Macron,1,TLN
343,894579901289832450,Emmanuel Macron,0,LN
344,885541669277487105,Emmanuel Macron,1,TFNLN
345,876534857404260352,Emmanuel Macron,-1,TFNLN
346,892592920393650180,Emmanuel Macron,-1,LN
347,879874924718043140,Emmanuel Macron,-1,LN
348,892652010566242304,Emmanuel Macron,-1,FN
349,885628312978165765,Emmanuel Macron,0,FNLN
350,895366167996637184,Emmanuel Macron,-1,LN
351,882060062214062081,Emmanuel Macron,0,LN
352,889965905026973697,Emmanuel Macron,-1,LN
353,879839372627120129,Emmanuel Macron,0,LN
354,886397174602399745,Emmanuel Macron,0,FNLN
355,897302621106647041,Emmanuel Macron,0,LN
356,881855969566887936,Emmanuel Macron,0,LN
357,881882037279502337,Emmanuel Macron,1,LN
358,885919745882673152,Emmanuel Macron,-1,LN
359,885537137289867266,Emmanuel Macron,0,FNLN
360,887756167786635264,Emmanuel Macron,-1,LN
361,885921420831854596,Emmanuel Macron,-1,LN
362,895309819313360897,Emmanuel Macron,-1,TFNLN
363,885537075742867456,Emmanuel Macron,1,TFNLN
364,888714730201907200,Emmanuel Macron,-1,TLN
365,897207202276159488,Emmanuel Macron,-1,LN
366,894978585743708160,Emmanuel Macron,-1,LN
367,880216972377677824,Emmanuel Macron,1,LN
368,881873428042698753,Emmanuel Macron,-1,LN
369,895019877387423744,Emmanuel Macron,-1,LN
370,888819618269233153,Emmanuel Macron,-1,LN
371,891237697209192449,Emmanuel Macron,-1,TFNLN
372,885905887231188992,Emmanuel Macron,-1,LN
373,885566391872630784,Emmanuel Macron,0,FNLN
374,888315056647274497,Emmanuel Macron,1,TLN
375,890246370426224641,Emmanuel Macron,-1,FNLN
376,887058584378462209,Emmanuel Macron,1,FNLN
377,888982211843764225,Emmanuel Macron,-1,TLN
378,881879782753009668,Emmanuel Macron,-1,LN
379,876597405671731200,Emmanuel Macron,-1,TFNLN
380,885905979577163779,Emmanuel Macron,-1,TLN
381,880249602707816449,Emmanuel Macron,0,LN
382,886862529020010497,Emmanuel Macron,-1,LN
383,888646548879544320,Emmanuel Macron,-1,TFNLN
384,888015010831716353,Emmanuel Macron,0,LN
385,879479296456138752,Emmanuel Macron,0,TLN
386,892653188406530049,Emmanuel Macron,1,TLN
387,893880229277585408,Emmanuel Macron,1,FNLN
388,886939650912382980,Emmanuel Macron,-1,TLN
389,876759489046827010,Emmanuel Macron,1,FNLN
390,881920632111468544,Emmanuel Macron,1,LN
391,881891410559082496,Emmanuel Macron,0,LN
392,876981755206676482,Emmanuel Macron,0,TFNLN
393,878929893496688640,Emmanuel Macron,-1,LN
394,885905095308615681,Emmanuel Macron,-1,LN
395,879001826674302977,Emmanuel Macron,-1,LN
396,887033634875691008,Emmanuel Macron,0,FNLN
397,890487183467048960,Emmanuel Macron,-1,LN
398,880831975443107841,Emmanuel Macron,0,TFNLN
399,885909222130692097,Emmanuel Macron,-1,LN
400,887678599448416258,Emmanuel Macron,0,FNLN
401,897182013039427584,Emmanuel Macron,-1,FNLN
402,887601400942931968,Emmanuel Macron,0,TLN
403,882079044505829378,Emmanuel Macron,-1,LN
404,881976933839273985,Emmanuel Macron,-1,LN
405,878950808389169152,Emmanuel Macron,-1,LN
406,885510071576272897,Emmanuel Macron,0,FNLN
407,879048028052750337,Emmanuel Macron,0,FNLN
408,876834176984657920,Emmanuel Macron,1,TFNLN
409,889127071439618049,Emmanuel Macron,0,LN
410,880561565862330369,Emmanuel Macron,0,FNLN
411,886297243409625088,Emmanuel Macron,1,LN
412,887131639041507329,Emmanuel Macron,0,LN
413,879353552958877697,Emmanuel Macron,0,LN
414,885622409012932609,Emmanuel Macron,0,FNLN
415,878826051027091457,Emmanuel Macron,1,TLN
416,890633484988932096,Emmanuel Macron,0,TLN
417,885969719253057537,Emmanuel Macron,1,TFNLN
418,889412577847070720,Emmanuel Macron,1,LN
419,889760158863081472,Emmanuel Macron,-1,TFNLN
420,879378398782599168,Emmanuel Macron,-1,LN
421,886390905703366656,Emmanuel Macron,1,LN
422,893445739120144384,Emmanuel Macron,-1,FNLN
423,892287123889508352,Emmanuel Macron,0,FNLN
424,881607454202703872,Emmanuel Macron,0,TLN
425,891655391523852288,Emmanuel Macron,1,FNLN
426,876632190309761024,Emmanuel Macron,1,TLN
427,886044509477498881,Emmanuel Macron,1,TFNLN
428,879987575452295168,Emmanuel Macron,-1,LN
429,895535428157063168,Emmanuel Macron,0,FNLN
430,887898111691169792,Emmanuel Macron,0,TLN
431,893481460031770624,Emmanuel Macron,-1,LN
432,889760630571360258,Emmanuel Macron,1,LN
433,887726246246793217,Emmanuel Macron,-1,LN
434,886687312775696384,Emmanuel Macron,1,TLN
435,885922389380419585,Emmanuel Macron,-1,TLN
436,890345011732197377,Emmanuel Macron,-1,TLN
437,879015102242054144,Emmanuel Macron,-1,LN
438,879119904443691008,Emmanuel Macron,-1,LN
439,885897843789221889,Emmanuel Macron,0,LN
440,878968216093110273,Emmanuel Macron,-1,LN
441,880833760866033665,Emmanuel Macron,1,TFNLN
442,879023870640091136,Emmanuel Macron,1,LN
443,889970816074514432,Emmanuel Macron,-1,TLN
444,879971099894853632,Emmanuel Macron,-1,LN
445,887073220737679360,Emmanuel Macron,-1,TLN
446,888724992665559040,Emmanuel Macron,0,LN
447,881956505561563138,Emmanuel Macron,1,LN
448,886298168731865088,Emmanuel Macron,-1,LN
449,881467300892880896,Emmanuel Macron,1,TFNLN
450,887261281643835392,Emmanuel Macron,-1,LN
451,888560751237115910,Emmanuel Macron,0,LN
452,885605278036631552,Emmanuel Macron,0,FN
453,886783272172240896,Emmanuel Macron,-1,LN
454,890108141152727040,Emmanuel Macron,1,LN
455,886069240364765184,Emmanuel Macron,1,FNLN
456,886958453750616064,Emmanuel Macron,0,LN
457,893160290824716288,Emmanuel Macron,-1,LN
458,876762991542255616,Emmanuel Macron,0,TFNLN
459,890589800268406785,Emmanuel Macron,1,LN
460,881955338953441280,Emmanuel Macron,0,TLN
461,887166572048990208,Emmanuel Macron,-1,LN
462,887094259387641857,Emmanuel Macron,1,LN
463,893904277613273088,Emmanuel Macron,-1,TFNLN
464,887673600362393600,Emmanuel Macron,1,LN
465,892477211483271172,Emmanuel Macron,0,LN
466,887688242316943360,Emmanuel Macron,0,LN
467,879747770604691456,Emmanuel Macron,-1,LN
468,881863214937649152,Emmanuel Macron,-1,LN
469,897356678940774401,Emmanuel Macron,-1,LN
470,896429378598469632,Emmanuel Macron,0,LN
471,890926287207976962,Emmanuel Macron,0,FNLN
472,881937922123018242,Emmanuel Macron,1,LN
473,885664487730274304,Emmanuel Macron,1,FNLN
474,879450705836347392,Emmanuel Macron,0,LN
475,889710179243053056,Emmanuel Macron,-1,LN
476,887688487222337538,Emmanuel Macron,0,LN
477,885916023207145473,Emmanuel Macron,-1,LN
478,888827273884971009,Emmanuel Macron,0,LN
479,897198906177540096,Emmanuel Macron,-1,LN
480,889167723124719617,Emmanuel Macron,-1,TLN
481,897121245971570691,Emmanuel Macron,-1,FNLN
482,876384022162792448,Emmanuel Macron,1,FNLN
483,890749935687258113,Emmanuel Macron,1,TLN
484,889190718304129027,Emmanuel Macron,-1,LN
